Elena,652409697, /hello
Elena,652409697, /help
Elena,652409697, /time
Elena,652409697, /help
Elena,652409697, /sum_int
Elena,652409697, /sum_int
Elena,652409697, /sum_int 111 222
Elena,652409697, /sum_float 2.44 3.11
